,SB,DT,DB,ASP,TC,LT,VB,PC,GB
CG18327,0.0019408054342552159,0.0,0.0016958733747880158,0.0,0.0,0.0,0.0,0.0012507817385866166,0.0
CG18324,0.049490538573508006,0.02643573381950775,0.07292255511588468,0.07326007326007326,0.05734767025089606,0.04672897196261682,0.06952965235173825,0.08567854909318325,0.027777777777777776
asRNA:CR44368,0.002911208151382824,0.0009115770282588879,0.0022611644997173543,0.007326007326007326,0.0023894862604540022,0.006230529595015576,0.002044989775051125,0.00375234521575985,0.0
ReepB,3.7666181465308104,1.5583409298085689,4.92312040700961,3.948717948717949,3.3405017921146953,2.177570093457944,5.253578732106339,7.865540963101939,1.9027777777777777
mRpS16,0.5798156234837457,0.3514129443938013,0.8722442057659695,0.6959706959706959,0.45041816009557945,0.3613707165109034,1.0695296523517381,0.866166353971232,0.20833333333333334
cg,0.7758369723435226,0.6640838650865998,0.9621254946297343,0.8754578754578755,0.6666666666666666,0.5825545171339563,0.8098159509202454,0.8749218261413383,0.6111111111111112
CG30069,0.7651625424551188,0.2862351868732908,0.7439231204070096,0.1794871794871795,0.3847072879330944,0.7538940809968847,0.9775051124744376,0.10756722951844903,0.8472222222222222
VGAT,0.00048520135856380397,0.0013673655423883319,0.0,0.0,0.0011947431302270011,0.0,0.0,0.0006253908692933083,0.0
Sox15,0.0038816108685104317,0.05742935278030994,0.006783493499152063,0.0,0.007168458781362007,0.0,0.006134969325153374,0.005628517823639775,0.0
RpS23,10.846191169335274,6.654968094804011,15.078010175240248,10.142857142857142,9.17921146953405,8.071651090342678,13.946830265848671,16.073170731707318,7.5
CG8468,0.16448326055312956,0.10209662716499544,0.11249293386093838,0.07692307692307693,0.16129032258064516,0.16510903426791276,0.1492842535787321,0.058786741713570984,1.25
Opa1,0.3726346433770015,0.17866909753874202,0.4889768230638779,0.42857142857142855,0.2054958183990442,0.3052959501557632,0.4662576687116564,0.5472170106316447,0.1111111111111111
CG8485,0.11838913148956817,0.08523245214220601,0.15036743923120408,0.13553113553113552,0.07287933094384708,0.1059190031152648,0.16359918200409,0.1938711694809256,0.05555555555555555
Usp20-33,0.027171276079573023,0.021422060164083864,0.03900508762012436,0.018315018315018316,0.021505376344086023,0.03426791277258567,0.026584867075664622,0.028142589118198873,0.06944444444444445
SmydA-1,0.002911208151382824,0.0018231540565177757,0.0022611644997173543,0.0,0.0,0.003115264797507788,0.002044989775051125,0.0006253908692933083,0.0
Mdr50,0.00048520135856380397,0.0,0.0016958733747880158,0.0,0.0,0.0,0.002044989775051125,0.0006253908692933083,0.0
Hsc70-5,0.22901504124211547,0.1253418413855971,0.22215941209723009,0.17216117216117216,0.18040621266427717,0.14641744548286603,0.3558282208588957,0.26704190118824267,0.08333333333333333
CG8531,0.24793789422610382,0.13217866909753875,0.26116449971735445,0.304029304029304,0.15053763440860216,0.09968847352024922,0.30265848670756645,0.27204502814258913,0.041666666666666664
beta4GalNAcTA,0.06598738476467735,0.026891522333637192,0.054833239118145846,0.08424908424908426,0.04420549581839905,0.04361370716510903,0.05521472392638037,0.07004377736085053,0.09722222222222222
CG8547,0.04269771955361475,0.010938924339106655,0.07744488411531938,0.029304029304029304,0.03345280764635603,0.09034267912772585,0.16155419222903886,0.024390243902439025,0.0
SelD,0.4386220281416788,0.3299908842297174,0.6365178066704352,0.43956043956043955,0.3715651135005974,0.2336448598130841,0.65439672801636,0.5603502188868043,0.20833333333333334
conv,0.28966521106259097,0.12716499544211485,0.215375918598078,0.23443223443223443,0.1875746714456392,0.16199376947040497,0.18813905930470348,0.2701688555347092,0.5972222222222222
Ih,0.0024260067928190197,0.0009115770282588879,0.0005652911249293386,0.007326007326007326,0.0011947431302270011,0.01557632398753894,0.0081799591002045,0.0031269543464665416,0.013888888888888888
Shroom,0.25327510917030566,0.08751139471285324,0.3233465234595817,1.6813186813186813,0.46714456391875747,1.2866043613707165,0.3476482617586912,0.19262038774233897,0.125
CG8613,0.056768558951965066,0.03828623518687329,0.07744488411531938,0.06593406593406594,0.04898446833930705,0.03115264797507788,0.08997955010224949,0.07317073170731707,0.0
CG8617,0.053372149442018436,0.038742023701002735,0.07574901074053138,0.040293040293040296,0.04062126642771804,0.04672897196261682,0.04703476482617587,0.09505941213258287,0.08333333333333333
Arc1,0.5856380397865114,0.19462169553327255,0.919728660260034,0.19413919413919414,0.25925925925925924,1.588785046728972,2.2678936605316973,0.5722326454033771,4.861111111111111
Arc2,0.2576419213973799,0.06289881494986327,0.35330695308083665,0.32967032967032966,0.16965352449223417,0.19937694704049844,0.37627811860940696,0.40337711069418386,0.09722222222222222
Tfb1,0.14798641436196022,0.13217866909753875,0.2210288298473714,0.1684981684981685,0.12305854241338113,0.13395638629283488,0.21881390593047034,0.19637273295809882,0.08333333333333333
CG34184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006253908692933083,0.0
CG34442,0.0,0.0,0.0,0.0,0.0011947431302270011,0.0,0.002044989775051125,0.0,0.0
Obp50e,0.0,0.0,0.0005652911249293386,0.0,0.0,0.0,0.0,0.0,0.0
CG17385,0.3736050460941291,0.2178669097538742,0.42792538157150933,0.336996336996337,0.25686977299880526,0.19003115264797507,0.46830265848670755,0.3827392120075047,0.2222222222222222
Sin1,0.027656477438136828,0.014129443938012761,0.04409270774448841,0.047619047619047616,0.037037037037037035,0.024922118380062305,0.022494887525562373,0.041901188242651655,0.0
Achl,0.0019408054342552159,0.0022789425706472195,0.018089315997738834,0.0,0.0011947431302270011,0.04672897196261682,0.014314928425357873,0.010631644777986242,0.125
phyl,0.001455604075691412,0.016408386508659983,0.0,0.0,0.0035842293906810036,0.0,0.00408997955010225,0.001876172607879925,0.0
Oaz,1.9262493934983018,0.03236098450319052,0.09101187111362352,0.6227106227106227,0.0979689366786141,0.07165109034267912,0.08997955010224949,0.06879299562226392,0.05555555555555555
lncRNA:CR44462,0.008733624454148471,0.00045578851412944393,0.0,0.003663003663003663,0.0023894862604540022,0.0,0.002044989775051125,0.0006253908692933083,0.0
PRAS40,0.06307617661329452,0.06700091157702825,0.15602035048049745,0.0989010989010989,0.019115890083632018,0.04984423676012461,0.07975460122699386,0.10318949343339587,0.1527777777777778
Cpsf160,0.036875303250849104,0.020966271649954422,0.05765969474279254,0.05860805860805861,0.016726403823178016,0.040498442367601244,0.044989775051124746,0.058786741713570984,0.041666666666666664
Asx,0.08733624454148471,0.07839562443026436,0.10910118711136235,0.09523809523809523,0.08721624850657109,0.0778816199376947,0.10633946830265849,0.10444027517198248,0.1388888888888889
Cpr51A,0.6171761280931587,0.24612579762989972,0.5251554550593556,0.3663003663003663,0.23058542413381122,1.4797507788161994,1.7995910020449897,34.22138836772983,5.472222222222222
CG30197,0.31246967491508976,0.1845943482224248,1.465799886941775,0.0989010989010989,0.16009557945041816,1.6728971962616823,0.6421267893660532,4.5797373358348965,6.541666666666667
ttv,0.34934497816593885,0.2515952597994531,0.4301865460712267,0.1575091575091575,0.2819593787335723,0.32398753894080995,0.3394683026584867,0.44965603502188867,0.18055555555555555
LamC,0.6108685104318292,0.06608933454876938,0.42057659694742794,0.21611721611721613,0.32616487455197135,0.12461059190031153,0.3394683026584867,0.2851782363977486,0.1527777777777778
CG12869,0.0,0.0,0.0005652911249293386,0.0,0.0011947431302270011,0.006230529595015576,0.0,0.0006253908692933083,0.0
RpI1,0.049490538573508006,0.03919781221513218,0.05144149236856981,0.05128205128205128,0.03345280764635603,0.003115264797507788,0.08997955010224949,0.056910569105691054,0.0
Blos1,0.2799611838913149,0.13810391978122152,0.3120407009609949,0.2564102564102564,0.21027479091995221,0.2118380062305296,0.25766871165644173,0.34146341463414637,0.16666666666666666
tra2,0.170790878214459,0.1276207839562443,0.24929338609383833,0.19413919413919414,0.12066905615292713,0.08099688473520249,0.2474437627811861,0.2714196372732958,0.08333333333333333
scaRNA:PsiU5-44,0.0024260067928190197,0.0018231540565177757,0.0,0.003663003663003663,0.0011947431302270011,0.0,0.00408997955010225,0.0,0.0
CG12868,0.060164968461911696,0.02917046490428441,0.11758055398530243,0.05128205128205128,0.043010752688172046,0.13395638629283488,0.16155419222903886,0.1125703564727955,0.18055555555555555
CG33469,0.0024260067928190197,0.0036463081130355514,0.011305822498586773,0.0,0.005973715651135006,0.003115264797507788,0.010224948875255624,0.043777360850531584,0.0
CG33468,0.001455604075691412,0.00045578851412944393,0.0016958733747880158,0.0,0.0023894862604540022,0.0,0.0081799591002045,0.004377736085053158,0.0
Su(var)2-HP2,0.19893255701115964,0.14676390154968094,0.2662521198417185,0.2271062271062271,0.16965352449223417,0.16822429906542055,0.25971370143149286,0.24515322076297685,0.09722222222222222
Sec61beta,22.231441048034934,8.6563354603464,28.83889202939514,25.424908424908423,18.375149342891277,14.498442367601246,32.68302658486708,37.41338336460288,4.638888888888889
CG12863,0.01601164483260553,0.011394712853236098,0.02035048049745619,0.018315018315018316,0.013142174432497013,0.012461059190031152,0.014314928425357873,0.024390243902439025,0.013888888888888888
Uhg5,0.11741872877244056,0.056517775752051046,0.10627473148671567,0.1282051282051282,0.0967741935483871,0.06230529595015576,0.17791411042944785,0.17823639774859287,0.013888888888888888
snoRNA:Me18S-C1366,0.00048520135856380397,0.0031905195989061076,0.0011305822498586771,0.01098901098901099,0.0047789725209080045,0.006230529595015576,0.0,0.0012507817385866166,0.0
snoRNA:Me28S-C3227b,0.006307617661329452,0.0036463081130355514,0.005652911249293386,0.003663003663003663,0.005973715651135006,0.003115264797507788,0.0081799591002045,0.0050031269543464665,0.0
snoRNA:Or-CD4,0.0,0.0,0.0005652911249293386,0.0,0.0011947431302270011,0.0,0.0,0.0006253908692933083,0.0
CG10131,0.0019408054342552159,0.0013673655423883319,0.0,0.007326007326007326,0.0023894862604540022,0.003115264797507788,0.0,0.001876172607879925,0.0
CG43236,0.0,0.0,0.0,0.0,0.0011947431302270011,0.0,0.002044989775051125,0.0,0.0
lncRNA:CR42715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG10139,0.17273168364871422,0.11440291704649043,0.22046353872244207,0.20146520146520147,0.12066905615292713,0.16199376947040497,0.18813905930470348,0.20762976860537835,0.16666666666666666
CG12860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mspo,0.004366812227074236,0.0022789425706472195,0.023742227247032222,0.003663003663003663,0.005973715651135006,0.0,0.006134969325153374,0.01125703564727955,0.027777777777777776
jef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dro,0.0009704027171276079,0.0031905195989061076,0.014132278123233465,0.0,0.0011947431302270011,0.009345794392523364,0.03067484662576687,0.0025015634771732333,0.0
AttA,0.015041242115477924,0.0009115770282588879,0.0045223289994347085,0.0,0.0,0.0,0.016359918200409,0.0,0.0
AttB,0.0,0.0,0.0011305822498586771,0.0,0.0,0.0,0.006134969325153374,0.0,0.0
Rpn6,0.8903444929645803,0.5642661804922516,1.325607687959299,1.0879120879120878,0.7204301075268817,1.3302180685358256,1.1083844580777096,1.324577861163227,1.1388888888888888
ave,0.09558466763706938,0.07474931631722881,0.1537591859807801,0.07692307692307693,0.07526881720430108,0.1308411214953271,0.13701431492842536,0.17073170731707318,0.1388888888888889
CG10151,0.0,0.0009115770282588879,0.0,0.0,0.0,0.003115264797507788,0.0,0.0,0.0
ND-B15,1.0650169820475497,0.5305378304466728,1.369135104578858,0.8241758241758241,0.7861409796893668,0.6573208722741433,1.2535787321063394,1.4740462789243276,0.5416666666666666
Trs31,0.2654051431344008,0.17775752051048313,0.42001130582249857,0.3663003663003663,0.2007168458781362,0.2834890965732087,0.3394683026584867,0.425891181988743,0.375
CG12857,0.0,0.00045578851412944393,0.0005652911249293386,0.0,0.0,0.0,0.002044989775051125,0.0,0.0
Spred,0.21542940320232898,0.18185961713764814,0.25381571509327305,0.2087912087912088,0.21983273596176822,0.2554517133956386,0.2085889570552147,0.5215759849906192,0.2361111111111111
asRNA:CR42254,0.07811741872877244,0.03236098450319052,0.14754098360655737,0.10256410256410256,0.043010752688172046,0.09034267912772585,0.12474437627811862,0.1207004377736085,0.1388888888888889
BEAF-32,0.3386705482775352,0.2780309936189608,0.5387224420576597,0.38095238095238093,0.2114695340501792,0.3644859813084112,0.5255623721881391,0.5309568480300187,0.4861111111111111
kn,0.0048520135856380394,0.014585232452142206,0.006783493499152063,0.003663003663003663,0.017921146953405017,0.006230529595015576,0.00408997955010225,0.0075046904315197,0.013888888888888888
hui,5.118874332848132,1.5788514129443938,3.2916902204635385,11.428571428571429,23.866188769414578,3.040498442367601,2.787321063394683,2.8017510944340214,12.152777777777779
CG10205,0.011159631246967491,0.006381039197812215,0.009609949123798756,0.003663003663003663,1.1875746714456392,0.009345794392523364,0.010224948875255624,0.025015634771732333,0.6111111111111112
NaPi-T,0.001455604075691412,0.0009115770282588879,0.0011305822498586771,0.0,0.0,0.021806853582554516,0.0,0.0006253908692933083,0.0
CG10209,0.046579330422125184,0.02917046490428441,0.06783493499152063,0.06593406593406594,0.03464755077658303,0.056074766355140186,0.03680981595092025,0.06253908692933083,0.041666666666666664
SMC2,0.020863658418243572,0.04831358249772106,0.0322215941209723,0.007326007326007326,0.017921146953405017,0.009345794392523364,0.03885480572597137,0.020637898686679174,0.0
Ercc1,0.033478893740902474,0.027347310847766638,0.07009609949123799,0.04395604395604396,0.022700119474313024,0.012461059190031152,0.08588957055214724,0.05753595997498437,0.041666666666666664
Ciao1,0.311984473556526,0.21513217866909753,0.45166760881854157,0.5457875457875457,0.25686977299880526,0.3395638629283489,0.48057259713701433,0.5784865540963102,0.4305555555555556
HPS1,0.019893255701115962,0.011850501367365542,0.03278688524590164,0.029304029304029304,0.022700119474313024,0.03426791277258567,0.032719836400818,0.05315822388993121,0.05555555555555555
CG33506,0.18825812712275594,0.11030082041932543,0.23346523459581683,0.28205128205128205,0.12066905615292713,0.07165109034267912,0.2331288343558282,0.22826766729205752,0.06944444444444445
U3-55K,0.024745269286754003,0.018687329079307202,0.022046353872244205,0.02564102564102564,0.015531660692951015,0.006230529595015576,0.04294478527607362,0.03877423389618512,0.0
Pcf11,0.28869480834546335,0.24521422060164083,0.4115319389485585,0.30036630036630035,0.2735961768219833,0.35514018691588783,0.32719836400818,0.3921200750469043,0.5138888888888888
Cyp6a22,0.001455604075691412,0.00045578851412944393,0.0,0.018315018315018316,0.0011947431302270011,0.0,0.002044989775051125,0.0,0.0
Cyp6a17,0.027656477438136828,0.0027347310847766638,0.0016958733747880158,0.007326007326007326,0.06451612903225806,0.012461059190031152,0.002044989775051125,0.0031269543464665416,0.0
Cyp6a23,0.0024260067928190197,0.0,0.0011305822498586771,0.0,0.014336917562724014,0.0,0.0,0.0012507817385866166,0.013888888888888888
Cyp6a19,0.00048520135856380397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp6a20,0.3444929645803008,0.004557885141294439,0.005087620124364048,0.15018315018315018,0.07287933094384708,0.0,0.00408997955010225,0.013758599124452783,0.013888888888888888
Cyp317a1,0.00048520135856380397,0.0,0.0022611644997173543,0.0,0.0,0.009345794392523364,0.0,0.0006253908692933083,0.0
Kank,0.08102862688015526,0.16226071103008205,1.0435274166195592,0.18681318681318682,0.15053763440860216,0.24610591900311526,0.2167689161554192,0.07129455909943715,0.06944444444444445
ADPS,0.0,0.00045578851412944393,0.0,0.0,0.0,0.0,0.0,0.0006253908692933083,0.0
Lap1,0.024745269286754003,0.02780309936189608,0.03843979649519502,0.02564102564102564,0.017921146953405017,0.17757009345794392,0.03067484662576687,0.029393370856785492,0.25
CG10257,0.0,0.0,0.0,0.0,0.0,0.003115264797507788,0.002044989775051125,0.0,0.0
aPKC,0.34885977680737507,0.20510483135824978,0.4369700395703787,0.4468864468864469,0.36678614097968937,0.29283489096573206,0.3374233128834356,0.6691682301438399,0.18055555555555555
ckn,0.28335759340126154,0.20054694621695535,0.48106274731486715,0.1794871794871795,0.1923536439665472,0.2398753894080997,0.6646216768916156,0.19011882426516574,0.20833333333333334
pcs,1.3245997088791848,0.43527803099361895,0.5279819106840022,1.2380952380952381,1.1445639187574672,0.5482866043613707,0.50920245398773,0.35647279549718575,0.5277777777777778
CG7639,0.043182920912178555,0.034184138559708296,0.07235726399095534,0.04395604395604396,0.027479091995221028,0.024922118380062305,0.044989775051124746,0.08755472170106317,0.0
CG10265,0.039786511402231925,0.0414767547857794,0.07292255511588468,0.02564102564102564,0.023894862604540025,0.04361370716510903,0.04703476482617587,0.060662914321450906,0.013888888888888888
lncRNA:CR43830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbs,0.16060164968461912,0.06836827711941659,0.06218202374222725,0.7216117216117216,0.18399044205495818,0.009345794392523364,0.024539877300613498,0.021888680425265792,0.0
