"","control_1.bam","control_2.bam","control_3.bam"
"CG30010",618.41258937211,491.144094074289,478.706173028015
"CG46338",1131.51291960659,1204.19064029058,1015.06298194758
"Ntmt",3025.54994108942,3110.33270419034,2711.6388381845
"lncRNA:CR45138",1.58364299455086,3.69837420236663,0
"CG18446",45.9256468419749,27.3679690975131,12.3537076910456
"CG12744",547.148654617322,542.921332907421,563.123175583493
"Sec24AB",4387.48291640315,3529.72833873871,4259.97020212887
"asRNA:CR45467",3.16728598910172,0,7.20632948644324
"CG1513",5355.08878607373,5412.20080774333,6481.57863523523
"CG12923",2.37546449182629,0,4.11790256368185
"CG30008",13.4609654536823,9.61577292615324,10.2947564092046
"tea",818.743428182794,940.126722241598,1262.13713576849
"CG1441",81.5576142193692,265.543267729924,99.8591371692849
"Etf-QO",4935.42339251775,4061.55454903903,4194.08376110997
"Mef2",4743.01076867982,2729.40016134657,4972.36734564584
"CG15863",293.765775489184,318.06018140353,356.19857175848
"Pal1",8183.47517434156,8898.28833089411,8061.82374404814
"CG1418",3060.39008696953,2423.91445223109,2378.08873052627
"CG12133",0,0,0
"eIF3j",7166.77637183991,6106.75548294778,6644.23578650067
"CG12134",2575.79533063697,2812.98341832006,2318.37914335288
"eve",0,0,1.02947564092046
"TER94",38172.9225621512,35077.5999597666,40676.6415240493
"Pka-R2",935.141188282282,999.300709479464,1190.07384090406
"lncRNA:CR44294",11.8773224591314,19.2315458523065,7.20632948644324
"CG12128",2659.72840934817,2262.6653370079,2084.68817286394
"CG1407",2379.42359931267,2263.40501184838,2698.25565485253
"CG12129",2704.86223469287,2877.33512944124,2850.61804970876
"oys",3134.02948621615,3157.67189398063,3910.97795985684
"CG34220",4.75092898365258,24.4092697356198,14.4126589728865
"lncRNA:CR44295",0,2.9586993618933,3.08842692276139
"COX7C",7854.07743147498,8318.38325596303,7630.47345050247
"CG44296",0,11.0951226070999,3.08842692276139
"sel",2818.09270880325,1966.79540081857,2566.48277281471
"magu",15434.9764463899,12823.7427092861,14783.2702036178
"Def",30.8810383937417,54.7359381950261,32.9432205094548
"PIG-N",303.267633456489,220.423102461051,184.276139724763
"mRpL42",1249.49432270063,1520.03179717269,1392.88054216539
"Cdc2rk",1709.54261261765,1460.85780993482,1747.02016264203
"CG12920",0,2.21902452141998,3.08842692276139
"CG1371",7532.59790358116,6414.46021658468,7440.02045693218
"egr",769.650495351717,436.408155879262,758.723547358381
"CG2269",0,0,0
"Jra",3908.43091055152,4173.98512479098,6196.41388270027
"RpLP0-like",4843.5720988338,4103.71601494601,4273.35338546084
"14-3-3zeta",65469.3850377271,62093.4838332143,61820.0122372738
"Pfk",2976.45700825834,5320.48112752464,5168.99719306164
"dmpd",3377.91050737698,3649.55566289539,4745.88270464333
"Ccs",923.263865823151,923.114200910711,737.104558899051
"gem",41.1747178583223,39.9424413855596,42.208501277739
"CG12917",0,0,2.05895128184093
"CG18011",655.628199744056,624.285565359487,1129.33477808975
"KCNQ",135.401476034098,113.170250592419,130.743406396899
"asRNA:CR45133",2.37546449182629,2.9586993618933,1.02947564092046
"mlt",1529.00731123885,1843.26970245953,1604.952524195
"CG34221",12.6691439564069,4.43804904283996,9.26528076828416
"Hdc",0.791821497275429,0.739674840473326,0
"CG12913",0,0,0
"Syb",10618.3262784635,10032.2098613397,9718.25005028917
"CG12911",20.5873589291612,0,1.02947564092046
"lncRNA:CR30009",2.37546449182629,0,4.11790256368185
"CG12910",61.7620767874835,48.0788646307662,15.4421346138069
"CAP",538.438618147292,803.286876754032,619.744335834119
"RNaseZ",1636.69503486831,1655.3922929793,3111.07538686164
"CG12909",2638.34922892173,2175.38370583205,2262.78745874318
"Obp46a",10.2936794645806,6.65707356425994,1.02947564092046
"Ndg",30.0892168964663,224.861151503891,88.5349051191598
"CG34222",0,0,0
"SLO2",15.0446084482332,0,2.05895128184093
"CG46298",0,0,0
"CG42733",0,0,0
"Prx2540-2",23.7546449182629,6.65707356425994,19.5600371774888
"CG11825",10.2936794645806,60.6533369188127,26.766366663932
"CG33474",50.6765758256275,92.4593550591658,35.0021717912957
"Prx2540-1",18.2118944373349,13.3141471285199,9.26528076828416
"CG12896",11.085500961856,2.21902452141998,6.17685384552278
"RanBPM",5401.80625441298,4230.20041266695,4758.23641233438
"CG12895",1216.23781981506,1109.51226070999,1094.33260629845
"Galphao",3109.48301980061,2328.49639781003,3034.89418943352
"Cyp49a1",19.0037159346103,34.025042661773,30.8842692276139
"Caf1-105",2446.72842658108,2366.95948951464,2378.08873052627
"CG11777",1031.74341094988,928.291924794024,827.698415300052
"whd",5221.27095303418,6328.65793508978,7079.70398261002
"asRNA:CR45134",0.791821497275429,17.7521961713598,11.3242320501251
"trsn",3414.33429625165,4432.87131895664,3410.65279836949
"CG17765",9214.42676379417,8995.92540983659,8285.21995812788
"pre-lola-G",6.33457197820344,8.87609808567991,8.2358051273637
"lola",18841.3925276688,21378.0822393601,23116.875516869
"snoRNA:lola-a",7.12639347547886,17.0125213308865,18.5305615365683
"snoRNA:lola-b",0,2.21902452141998,3.08842692276139
"snoRNA:lola-c",1.58364299455086,6.65707356425994,5.14737820460231
"snoRNA:lola-d",5.54275048092801,1.47934968094665,1.02947564092046
"asRNA:CR45135",8.71003647002972,4.43804904283996,73.0927705053529
"psq",9793.24827830251,10036.6479103826,12001.6270218508
"CG11883",334.148671850231,418.655959707903,603.272725579391
"Git",5109.62412191835,5068.9916817637,4552.34128415029
"Elp2",3420.66886822985,2859.58293326988,2791.9379381763
"CG12934",18.2118944373349,5.91739872378661,0
"stan",2364.37899086443,1784.83539006214,2127.9261497826
"Rab3",11.085500961856,42.9011407474529,9.26528076828416
"CG12309",0,5.17772388331328,0
"CG12338",494.096614299868,508.896290245648,555.91684609705
"CG7220",2315.28605803336,2201.27232524862,2218.5200061836
"Mat1",2193.34554745294,2555.57657383534,1994.09431646294
"CG33144",2127.62436317908,1863.24092315231,2407.94352411296
"lncRNA:CR44299",41.9665393555978,28.1076439379864,20.5895128184093
"mthl13",0,0,0
"wde",5406.55718339663,7044.66318066796,7512.08375179662
"CG12935",890.007362937583,1056.99534703638,990.355566565485
"CG7637",3989.19670327361,4696.19556216515,3940.83275344353
"mms4",843.289894598332,1124.30575751946,898.732234523564
"CG12341",1058.66534185725,1074.00786836727,819.462610172688
"CG7222",5053.40479561179,4452.10286480895,4765.44274182082
"dgo",1816.43851474983,2463.85689361665,2014.68382928135
"Prosbeta5",25013.6410989308,24745.8217880351,24167.9701462488
"Lsm10",169.449800416942,163.468139744605,195.600371774888
"RpS15Ab",6326.65376323068,6357.50525386824,6084.20103783993
"CG12343",2397.63549375,2570.37007064481,2191.75363951967
"CG12325",3655.04803142338,2914.31887146491,3845.09151883793
"CG12344",56.2193263065555,43.6408155879262,27.7958423048525
"LTV1",2368.33809835081,2399.50518249547,2717.81569203002
"CG30015",2809.38267233322,3227.9410038256,4639.84671362853
"asRNA:CR45136",7.12639347547886,28.8473187784597,27.7958423048525
"CG30016",142.527869509577,208.588305013478,107.065466655728
"nclb",5957.66494550033,5279.05933645813,5927.72074042002
"Taf5",2586.88083159883,2401.72420701689,2805.32112150826
"Pex6",471.13379087888,652.393209297474,515.767296101152
"CG18003",58.5947907983818,4.43804904283996,5.14737820460231
"CG18004",1796.64297731795,1719.74400410048,1673.92739213667
"CG30020",3574.28223870129,3608.13387182889,4266.1470559744
"cag",1479.1225569105,1245.61243135708,1048.00620245703
"CG12942",2403.9700657282,2627.32503336125,2945.32980867344
"ND-B14",4274.25244229277,4307.12659607618,3732.8786739776
"Rpb5",3841.12608328311,3653.25403709776,3577.42785219861
"Spn47C",162.323406941463,190.096434001645,175.010858956479
"lncRNA:CR45228",3.16728598910172,0,1.02947564092046
"luna",2172.75818852378,1727.88042734569,1984.82903569465
"CG43188",3.16728598910172,3.69837420236663,2.05895128184093
"Cyp12d1-p",1.58364299455086,0,0
"BBS4",76.8066852357166,25.1489445760931,54.5622089687845
"CG13229",10.2936794645806,21.4505703737265,36.0316474322162
"CG13231",0.791821497275429,4.43804904283996,5.14737820460231
"CG12391",6240.34522002766,6223.62410774257,6152.14643014068
"shn",3150.65773765893,3579.28655305043,4232.17435982402
"CG9084",9.50185796730515,2.21902452141998,1.02947564092046
"Syx6",431.542716015109,478.569621786242,474.588270464333
"CG7737",307.226740942867,127.224072561412,195.600371774888
"metro",101.353151651255,23.6695948951464,35.0021717912957
"CG13218",0,0,0
"CG13227",0,0,0
"CG13215",25.3382879128137,34.7647175022463,57.6506358915459
"Listericin",118.773224591314,28.1076439379864,57.6506358915459
"CR30029",402.245320615918,321.758555605897,83.3875269145575
"CG34227",4648.78401050405,3631.06379188356,837.993171709257
"CG43112",0,5.91739872378661,7.20632948644324
"Cpr47Eb",19.0037159346103,17.0125213308865,55.591684609705
"Cpr47Ec",30.0892168964663,110.211551230526,102.947564092046
"Cpr47Ee",69.6802917602378,9.61577292615324,9.26528076828416
"Cpr47Ef",0,0,0
"TpnC47D",223.293662231671,688.637276480667,143.097114087944
"Cpr47Eg",2.37546449182629,3.69837420236663,3.08842692276139
"CG9067",726.892134498844,696.0340248854,711.36766787604
"Vhl",323.854992385651,448.982628167309,287.223703816809
"CG9062",3954.35655739349,3577.80720336948,4688.23206875179
"CG13220",6474.72438322119,5921.09709798898,5963.75238785224
"Fbl6",3637.62795848332,3894.38803509206,3346.82530863242
"CG18335",97.3940441648778,77.6658582496993,75.1517217871938
"dare",1339.76197339003,1537.78399334405,1356.84889473317
"CG30033",32.4646813882926,81.3642324520659,47.3558794823413
"CG18336",83.1412572139201,118.347974475732,106.035991014808
"CG42336",3753.23389708554,4906.26321685957,3645.37324449936
"CG7741",1357.97386782736,1405.38219689932,1601.86409727224
"Fpps",5243.44195495789,5447.70520008605,4902.36300206324
"CG7745",1296.21179103988,1020.01160501272,1312.58144217359
"nompA",0,0,0
"CG43114",1.58364299455086,0,0
"sha",7.12639347547886,0,17.5010858956479
"etaTry",0,17.0125213308865,0
"alphaTry",3.16728598910172,0,0
"epsilonTry",12.6691439564069,2.9586993618933,4.11790256368185
"betaTry",0,9.61577292615324,0
"deltaTry",3.16728598910172,6.65707356425994,0
"CG13202",0,0,2.05895128184093
"iotaTry",0,11.8347974475732,6.17685384552278
"tRNA:SeC-TCA-1-1",0,1.47934968094665,4.11790256368185
"CG12384",12708.7350312706,13124.7903693587,11685.5780000882
"ix",694.427453110552,557.714829716888,612.538006347675
"san",4180.81750561427,3241.25515095412,3365.35587016899
"Gr47b",35.6319673773943,11.0951226070999,16.4716102547274
"CG13204",1345.30472387095,1737.49620027184,1255.96028192296
"Tapdelta",18528.623036245,15454.0264420092,15654.2065958366
"Sod3",18104.9985352027,20124.3333847578,16594.1178559969
"sprt",307.226740942867,304.006359434537,601.21377429755
"CG30022",916.137472347672,1039.24315086502,1112.86316783502
"Smyd4-3",48.3011113338012,44.3804904283996,33.9726961503753
"CG30026",7.12639347547886,10.3554477666266,8.2358051273637
"CG34054",7.91821497275429,5.91739872378661,2.05895128184093
"Drip",1984.30467217223,1228.59991002619,1553.47874214898
"CG7763",45.1338253446995,0,22.6484641002502
"Prip",1085.58727276461,421.614659069796,556.94632173797
"qvr",0,2.9586993618933,0
"E(Pc)",3894.96994509784,3540.08378650534,4533.81072261372
"inv",3374.74322138788,5750.23220983964,4047.89822009926
"en",2409.51281620913,4262.00643080731,2395.58981642192
"tou",5340.0441776255,5469.15577045977,6252.00556730997
"lncRNA:CR43907",47.5092898365258,42.1614659069796,50.4443064051027
"Egm",3224.29713690555,3629.58444220261,3205.78714582632
"CG9005",3080.9774458987,2642.85820501119,3142.98913173017
"CG9003",2573.41986614515,2348.46761850281,2713.69778946634
"CG34228",386.40889067041,349.866199543883,446.792428159481
"Roc2",2770.58341896673,3539.34411166487,2843.41172022232
"CG13198",10.2936794645806,1.47934968094665,2.05895128184093
"Tret1-1",240.713735171731,533.305559981268,398.407073036219
"Tret1-2",26.9219309073646,0.739674840473326,2.05895128184093
"Buffy",68.8884702629624,28.1076439379864,31.9137448685343
"CG13196",0,3.69837420236663,0
"wal",8668.8617521714,9300.6714441116,8649.65433501373
"CG13197",890.007362937583,744.112889516166,781.372011458631
"pyr",927.222973309528,1174.60364667164,843.140549913859
"ths",4353.43459202031,3929.15275259431,5655.93917121702
"CG42493",5.54275048092801,4.43804904283996,0
"CG13192",1672.32700224571,1133.92153044561,1170.51380372657
"Sobp",274.762059554574,222.642126982471,261.486812793798
"CG34229",160.739763946912,181.960010756438,149.273967933467
"S2P",2483.15221545575,2758.24748012503,2475.88891641371
"Sln",12.6691439564069,0,7.20632948644324
"Mtor",7565.06258496945,6378.95582424197,8319.19265427826
"Twdlbeta",46.7174683392503,456.379376572042,169.863480751876
"Damm",0,0,8.2358051273637
"CG13185",1837.81769517627,1255.96787912371,2353.38131514418
"cuff",243.881021160832,280.336764539391,292.371082021411
"ERp60",66628.6117097383,63214.0912165314,66238.5216881044
"eEF1alpha1",604502.661129473,562510.141707677,589180.233530831
"snoRNA:Me28S-A1322",17.4200729400594,20.7108955332531,23.6779397411706
"MCPH1",3521.23019838383,2967.57545997898,3676.25751372697
"Zip48C",982.650478118808,953.440869370118,876.083770423314
"reb",158.364299455086,163.468139744605,75.1517217871938
"lncRNA:CR44305",0,0,0
"exp",697.594739099653,403.122788057963,561.064224301652
"PI31",3159.36777412896,3951.34299780851,3363.29691888715
"ADD1",3694.63910628715,4087.4431684556,5259.59104946264
"CG30037",0,0,0
"GalT1",3122.94398525429,2652.47397793735,3011.21624969235
"RnrS",6122.36381693362,6230.28118130683,5836.0974083781
"CG34231",126.691439564069,112.430575751946,93.6822833237621
"rho-7",1434.78055306308,1568.85033664392,1087.12627681201
"CG8298",787.862389789052,926.072900272604,937.852308878542
"otk",5909.36383416653,4838.9528063765,8134.9165145535
"lncRNA:CR44306",1.58364299455086,2.9586993618933,0
"otk2",2403.9700657282,2361.04209079086,2830.02853689035
"Mppe",1323.13372194724,1493.40350291565,1440.23642164773
"pds5",6838.17045047061,6532.06851621994,8287.27890940972
"CG8321",737.185813963425,994.862660436624,802.990999917961
"CG43191",10.2936794645806,22.9299200546731,17.5010858956479
"128up",9303.11077148902,8005.50079844281,8196.68505300872
"RpIII128",4242.57958240175,3321.87970856571,4741.76480207965
"Drep1",1476.74709241868,1752.28969708131,1608.04095111776
"CG30039",0,0,0
"Drep3",0,0,3.08842692276139
"CG8888",2717.53137864927,10147.5991364536,4033.48556112637
"CG13186",5.54275048092801,154.592041658925,20.5895128184093
"jeb",0,0,2.05895128184093
"CG18343",3377.91050737698,3921.0163293491,3411.68227401041
"SkpB",12.6691439564069,29.586993618933,73.0927705053529
"Smyd4-4",6880.92881132348,6000.9819807601,7221.77162105705
"OSCP1",21.3791804264366,17.7521961713598,27.7958423048525
"Hen1",753.814065406209,833.613545213439,883.290099909757
"CG8878",6262.51622195137,6168.88816954754,8676.42070167766
"CG8407",11.8773224591314,1.47934968094665,10.2947564092046
"Prp8",12840.9692213156,10440.510373281,14555.7560869744
"scaRNA:PsiU2-55",1.58364299455086,3.69837420236663,0
"CG13177",45.1338253446995,16.2728464904132,32.9432205094548
"CG34232",805.282462729112,312.142782679744,404.583926881742
"Oda",40626.7773822077,47520.4101262088,39509.2161472455
"SmD3",3403.2487952898,3474.25272570321,3120.34066762992
"lncRNA:CR46194",437.877287993312,321.758555605897,456.057708927765
"CCT5",44536.7919357538,41790.149137062,45295.8987248594
"EndoG",580.40515750289,795.150453508826,801.96152427704
"asRNA:CR45264",44.342003847424,44.3804904283996,35.0021717912957
"CG8860",2419.80649567371,2238.25606727229,2109.39558824603
"wash",1323.92554344452,1372.09682907802,1229.19391525903
"SmF",7957.01422612079,8412.32196070314,7148.67885055169
"Cyp6g1",272.386595062748,91.7196802186924,28.825317945773
"Cyp6g2",12.6691439564069,0,0
"Cyp6t3",0,0,6.17685384552278
"CG8858",4499.92156901627,4106.67471430791,5877.27643401492
"RpS11",26392.2023256873,27154.9427434568,26706.6570767586
"snoRNA:Me28S-C3420b",3.16728598910172,2.9586993618933,0
"snoRNA:Me28S-C3420a",7.12639347547886,3.69837420236663,2.05895128184093
"CG8854",640.583591295822,755.947686963739,824.609988377291
"CG13168",9.50185796730515,6.65707356425994,0
"Vha36-2",7.91821497275429,5.17772388331328,1.02947564092046
"Cam",17127.8908075648,18821.0263158438,14869.7461574552
"lncRNA:CR43900",71.2639347547887,34.7647175022463,50.4443064051027
"CG42700",20.5873589291612,11.8347974475732,23.6779397411706
"CG8850",28.5055739019155,2.9586993618933,0
"CG13164",0,0,0
"CG17739",104.520437640357,2.21902452141998,28.825317945773
"CG30203",30.0892168964663,0,3.08842692276139
"CG30046",182.910765870624,29.586993618933,102.947564092046
"mIF3",765.69138786534,591.000197538188,575.476883274539
"CG8841",1236.03335724695,1157.59112534076,1575.09773060831
"garz",2841.05553222424,2784.1360995416,4336.15139955699
"tRNA:His-GTG-1-3",2.37546449182629,0,1.02947564092046
"CG8490",662.754593219534,900.184280856038,554.887370456129
"tRNA:His-GTG-1-4",0.791821497275429,0,0
"Den1",2826.80274527328,2953.52163800999,2607.66179845153
"CG8839",5705.07388786947,6346.41013126114,5775.3583455638
"ana3",1355.59840333554,1080.66494193153,1451.56065369785
"CG30047",9.50185796730515,20.7108955332531,19.5600371774888
"CG30049",0,0,0
"Cpr49Aa",0,5.17772388331328,0
"Cpr49Ab",9.50185796730515,17.7521961713598,2.05895128184093
"CG13155",0,6.65707356425994,7.20632948644324
"CG8501",1129.92927661204,417.176610026956,276.928947407604
"Cpr49Ac",38339.9968980763,21788.6017758228,20425.8261915029
"Cpr49Ad",0,8.87609808567991,5.14737820460231
"Or49a",0,0,0
"Cpr49Af",10.2936794645806,3.69837420236663,12.3537076910456
"Cpr49Ag",10770.3560059404,4100.01764074365,9340.43249007136
"CG30050",4.75092898365258,5.17772388331328,4.11790256368185
"Cpr49Ah",33.256502885568,42.9011407474529,64.8569653779892
"CG8520",1787.93294084792,1967.53507565905,1993.06484082202
"CG8525",2349.3343824162,2144.31736253217,2135.13247926904
