Symbol	Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	control_1	control_2	control_3	notch_1	notch_2	notch_3
CG32199	FBgn0052199	7.8082427564413	-2.68298279509625	2.39637363431981	-1.11960119935879	0.262883744264682	0.43841272812221	5.54275048092801	0.739674840473326	0	0	31.8325985501038	8.73443266714266
not	FBgn0013717	3988.83819917804	0.325701863206739	0.341748643837903	0.953045078830582	0.340567231113031	0.521459648791545	4518.1334634536	3942.46689972283	4851.91869565814	2057.84214563	4839.61606623411	3723.05192436956
bora	FBgn0259791	543.793422533502	0.681478540756706	0.217732803508629	3.12988456390172	0.00174875008444587	0.0128249663492603	680.966487656869	669.40573062836	659.893885830017	358.061830986178	406.396174822992	488.036425276596
MYPT-75D	FBgn0036801	1088.79583429854	0.111003552763006	0.208839097922162	0.531526681868635	0.595053856675154	0.744745145437432	1118.84377565018	1153.15307629792	1119.04002168054	1260.64788041549	983.627295198207	897.462956548909
CG42495	FBgn0260027	230.401378753356	-1.30099633171602	0.299099639359364	-4.34970879437569	1.36318435185434e-05	0.000307723049891171	132.234190044997	158.290415861292	108.094942296649	294.556525113158	328.936851684406	360.295347519635
Capr	FBgn0042134	22082.0758379667	0.523236516891001	0.253677789234058	2.06260279416197	0.0391503820682724	0.118906922546272	25508.529534728	25578.6956584081	27043.2956113396	12444.3375976706	21083.7911063521	20833.805519302
GNBP2	FBgn0040322	447.881104586939	0.0416199645104368	0.465230368892807	0.0894609795346924	0.928715563020206	0.961946860069502	280.304810035502	664.228006745047	417.967110213708	628.29717512669	304.53185946266	391.957665938027
GNBP1	FBgn0040323	7331.32415201093	0.268672431258074	0.213327731142927	1.25943509462475	0.207873220053484	0.373282566027208	6861.92509538887	9441.20966380154	7733.42101459452	5562.79455913244	7402.14024951747	6986.45432963074
CG34254	FBgn0085283	4.18249149244499	-0.754591551708483	2.05638353672591	-0.366950784341481	0.713655729319147	0.828931426803612	1.58364299455086	6.65707356425994	1.02947564092046	9.45823704491792	6.36651971002076	0
Sgf11	FBgn0036804	881.141771812757	-0.454952153675435	0.274707910033808	-1.65613051921019	0.0976953900562609	0.225552459384523	839.330787111955	687.897601640193	702.102387107756	1303.88553547797	785.204097569227	968.430221969443
CG32202	FBgn0052202	782.379160360237	-0.637880830199585	0.309546056189503	-2.06069764884705	0.0393318940899154	0.119352664923609	619.204410869386	721.182969461493	495.177783282743	1260.64788041549	841.441688341077	756.620229791233
Chmp1	FBgn0036805	6315.72261134041	-0.72799552067257	0.24095416080208	-3.02130296588049	0.00251689387289028	0.0166034306041467	4206.94761502436	5218.40599953932	4839.5649879671	10078.4271597204	6352.72558398238	7198.26432180895
Cyp12c1	FBgn0036806	96.844369653265	-2.88659051622873	1.18560934494318	-2.43468940974572	0.0149045769543962	0.0599213422479766	44.342003847424	2.21902452141998	22.6484641002502	387.787718841635	89.1312759402906	34.9377306685707
CG6893	FBgn0036807	0.986055126911923	-3.6635139394029	3.95904306692998	-0.925353394107873	0.354782113261187	NA	0	0	0	2.70235344140512	2.12217323667359	1.09180408339283
CG12477	FBgn0036809	5.74853234937502	3.76938633576608	1.77952303470109	2.11820036170492	0.0341581025775005	0.108744926384783	15.8364299455086	11.0951226070999	5.14737820460231	1.35117672070256	1.06108661833679	0
CG6885	FBgn0036810	0.26394049909181	1.319355561787	4.04605859274679	0.326084146223724	0.744360691528555	NA	1.58364299455086	0	0	0	0	0
MED11	FBgn0036811	4299.96149943354	-0.553968407095474	0.188604311371224	-2.93719906542919	0.00331191435066771	0.0204132969770418	3079.39380290414	4094.10024201986	3278.87991633167	5433.08159394499	4613.60461652838	5300.7088248722
Nufip	FBgn0036812	462.92314106562	0.769100571461536	0.352602082612023	2.1812139218355	0.0291675975801774	0.0968031309267673	657.211842738606	550.318081312155	543.563138406004	216.18827531241	447.778552938127	362.47895568642
Atg3	FBgn0036813	3166.76982550734	-0.342847299767968	0.21698646631414	-1.580040016282	0.114097702652454	0.250789938040521	2878.27114259619	2919.49659534822	2577.80700486484	4339.97962689662	2881.91125540273	3403.15332793546
ftz-f1	FBgn0001078	130.452649782822	0.457480881959263	0.864877088997451	0.528954793437257	0.596836810171015	0.745523449548198	52.2602188201783	321.018880765424	79.2696243508756	186.462387456953	51.9932442985029	91.7115430049979
lncRNA:CR45938	FBgn0267600	0.395910748637715	1.90025344015707	4.00050672945082	0.475003185513434	0.63478470276254	NA	2.37546449182629	0	0	0	0	0
lncRNA:CR45939	FBgn0267601	1.99258856386121	-4.67910155702067	3.93271847861414	-1.18978807724614	0.234129696880013	NA	0	0	0	5.40470688281024	0	6.550824500357
CG14073	FBgn0036814	1726.162556413	-0.383336702174708	0.275769804616682	-1.39006046259322	0.164510517958999	0.317966499667863	1209.11142633958	1465.29585897766	1820.11293314738	2419.95750677828	1544.94211629837	1897.55549693674
HipHop	FBgn0036815	2592.75735061597	-0.0318768368866286	0.174967180144825	-0.182187521455414	0.855435565545609	0.919084300766946	2422.97378166281	2919.49659534822	2349.2634125805	2591.55695030751	2419.27748980789	2853.97587398886
Cat	FBgn0000261	25327.8501543779	0.286230726516254	0.317784383981708	0.9007073378808	0.367743946162563	0.549484740111635	30807.3989944951	23211.7361688935	29478.0055021165	17912.5497863538	33215.1944137966	17342.2160606118
Indy	FBgn0036816	5979.79848922381	0.732680567565173	0.393626062793465	1.86136192904891	0.0626930830773889	0.166414286511551	8611.85060436757	6006.15970464341	7781.80636971778	3283.35943130722	7229.18313072857	2966.43169457833
lncRNA:CR32027	FBgn0052027	292.659368568325	1.1790290465528	0.440647732000822	2.6756725632043	0.00745794686455763	0.0363057467928875	467.174683392503	323.977580127317	427.232390981992	145.927085835876	274.821434149229	116.823036923033
lncRNA:CR45388	FBgn0266937	9.52171798017784	-3.57526186580433	3.07447168577439	-1.16288658059435	0.244875522722328	0.417644837315322	2.37546449182629	0	2.05895128184093	52.6958921073998	0	0
lncRNA:CR45387	FBgn0266936	1.80156896093675	-4.52802529985682	3.93557216365723	-1.15053799334962	0.249922355131191	NA	0	0	0	10.8094137656205	0	0
asRNA:CR45912	FBgn0267572	0.348427043209543	-0.458787183103686	4.0804728567969	-0.112434808220689	0.910478657325813	NA	0	0	1.02947564092046	0	1.06108661833679	0
CG14074	FBgn0036818	280.614969216755	-0.422567023875827	0.405052477320835	-1.04324019117434	0.296837063436347	0.477443319515211	193.99626683248	281.816114220337	243.98572689815	193.218271060466	381.991182601246	388.682253687848
Dysb	FBgn0036819	193.643331494997	-0.531969076910771	0.341644515906134	-1.55708361218632	0.119450635326289	0.258572081325368	135.401476034098	168.645863627918	170.892956392797	266.181813978404	250.416441927483	170.321437009282
Grx1	FBgn0036820	2902.86729957402	-0.679008240402604	0.237700133780277	-2.85657491901228	0.00428238927287837	0.0245693396210488	2250.35669525677	2307.78550227678	2137.19143055088	4606.16144087503	3225.70331974385	2890.00540874083
Rad9	FBgn0025807	537.466410854692	0.574584775447194	0.377047122703011	1.5239070685066	0.127531927478606	0.270162665614944	729.26759899067	527.388161257482	673.277069161983	272.937697581917	414.884867769686	607.043070366415
Blos3	FBgn0085284	443.88577815437	-0.550602433438157	0.237369709336523	-2.31959854935643	0.0203626044071477	0.0750591959413001	357.111495271219	380.932542843763	341.785912785594	630.999528568095	475.366805014883	477.118384442668
Uggt	FBgn0014075	9520.57863270748	1.4195702976384	0.323816095131607	4.38387813015117	1.16585010610102e-05	0.000279073739044317	14343.0546016471	11224.5657041827	16013.4935945178	3160.40234972329	6229.63953625531	6152.31600991861
CG3961	FBgn0036821	1242.04907550132	-1.9598858776589	0.723923070333799	-2.70731236228623	0.006783040268379	0.0338835344872341	590.69883696747	511.854989607542	421.055537136469	4516.98377730866	829.769735539372	581.93157644838
NijB	FBgn0036822	5.16296513083877	-6.05208187500777	3.77792140127401	-1.6019607694768	0.109164284907245	0.243802514821023	0	0	0	25.6723576933486	5.30543309168397	0
CG3902	FBgn0036824	6221.46013603826	0.413000258873248	0.223532386652348	1.84760814778742	0.0646590501640153	0.16982126577196	6477.89166921029	8049.14161403074	6791.45080315229	4327.8190364103	6519.31618306126	5163.14151036471
snoRNA:Psi28S-2566	FBgn0086661	22.3352932300224	-0.598530014093372	1.05347622358229	-0.568147624687819	0.569934731890297	0.726940234977492	17.4200729400594	19.2315458523065	16.4716102547274	59.4517757109126	13.7941260383783	7.64262858374983
RpL26	FBgn0036825	39296.2984348121	-0.948028434364508	0.241432451364334	-3.9266818897261	8.6125767470493e-05	0.00127786710748625	25685.8975501177	29990.8560818315	24813.4513731059	67387.2365915988	45209.7175474758	42690.6314647432
arx	FBgn0036826	278.49653311005	0.0462704657275709	0.379394272872076	0.121958788089488	0.90293165689802	0.949091526314602	263.676558592718	241.873672834778	343.844864067435	236.455926122948	379.869009364572	205.259167677853
CG6843	FBgn0036827	1078.35319469523	0.00689787844338215	0.149128864189042	0.0462544825302103	0.963107418129387	0.980091624371168	1152.10027853575	1076.22689288869	1014.03350630666	1070.13196279643	1048.35357891675	1109.27294872712
CSN1b	FBgn0027057	4475.70598200652	0.430609354318023	0.320413551725965	1.34391742171475	0.178975091691413	0.336170072597835	5291.74306629169	4920.31703882857	5205.02884049386	2249.70923996976	4302.7062373557	4884.73146909953
CG6841	FBgn0036828	2531.39245330565	1.18173694538699	0.361755437769473	3.26667361981729	0.0010881905801363	0.00901908536596311	3480.84730202279	3435.7896339986	3625.81320732187	817.461916025049	1978.92654319812	1849.51611726746
CG18223	FBgn0036832	1.28628273845389	-4.05212273311677	3.94676694004398	-1.02669420177915	0.304564480403905	NA	0	0	0	1.35117672070256	6.36651971002076	0
CG32204	FBgn0052204	17.5652973691333	-21.9222903693849	3.90971724450384	-5.60712936471368	NA	NA	0	0	0	105.3917842148	0	0
CG43049	FBgn0262351	1.45573877785711	-4.23126361289538	3.94211884393157	-1.07334755252468	0.283115206979423	NA	0	0	0	0	0	8.73443266714266
CG6836	FBgn0036834	7.977655065019	-0.543748716383032	3.2169713631699	-0.169025040946351	0.865776944950022	0.926566644425409	17.4200729400594	0	2.05895128184093	0	0	28.3869061682137
CG11619	FBgn0036836	69.7008277127783	0.43520640413049	0.739865705760815	0.588223512377778	0.556382277459745	0.716228388933983	30.8810383937417	92.4593550591658	117.360223064933	31.0770645761589	71.0928034285651	75.3344817541055
CG34256	FBgn0085285	7.89589790587886	0.377889973849311	1.58613361061254	0.238245990956195	0.811690308249083	0.892318129714875	7.12639347547886	7.39674840473326	12.3537076910456	0	8.48869294669435	12.0098449173212
CG18135	FBgn0036837	1439.27825313398	-0.014524152081479	0.701940882294951	-0.0206914178213886	0.983491815142256	0.990061381317352	1331.84375841727	2000.08076863987	963.589199901553	3134.72999202994	789.448444042574	415.977355772669
CG3808	FBgn0036838	2003.32945538203	1.20421323781071	0.613175389413052	1.96389688595203	0.0495420510694821	0.141586524156907	2976.45700825834	2655.43267729924	2750.75891253948	259.425930374891	1701.98293581222	1675.919268008
SmydA-2	FBgn0036839	6.36427673903517	1.53229497718482	1.80774433523721	0.84762814481936	0.396645094965407	0.577350362689411	9.50185796730515	1.47934968094665	17.5010858956479	0	4.24434647334717	5.45902041696416
nkd	FBgn0002945	6362.35948531307	-0.217263217887147	0.370095057468744	-0.587047066699873	0.557172096635111	0.716900124338106	5724.07760380408	4858.92402706928	7070.43870184174	3750.86657667031	7401.07916289913	9368.7708395939
lncRNA:CR45940	FBgn0267602	1.23793438805959	-3.99975498994812	3.94823710293927	-1.01304832654819	0.311037078291095	NA	0	0	0	0	7.42760632835755	0
Acp76A	FBgn0015586	5.64754920757045	-1.42347820604486	3.18380727674076	-0.447099363219644	0.654803318782984	0.789630960326601	0	0	9.26528076828416	0	16.9773858933887	7.64262858374983
CG3797	FBgn0036842	5182.61991423189	0.697227150683453	0.204553978672339	3.40852402485065	0.000653153335240185	0.00619652577372661	6407.41955595277	6487.68802579154	6339.51099678821	3068.52233271551	4440.64749773948	4351.93107640383
Sfxn2	FBgn0036843	2626.21965840309	-0.189929356461123	0.249150581779378	-0.762307497356378	0.44587650025154	0.621612840741561	2492.65407342305	2523.03088085452	2344.11603437589	3652.23067605902	2554.03549033666	2191.25079536942
Mkp3	FBgn0036844	5656.36405075378	-0.515890781201271	0.0987979934568292	-5.22167265903729	1.77314198291984e-07	9.21000932875842e-06	4628.98847307216	4633.32320072492	4704.70367900651	6759.93713367491	6586.16464001648	6625.06717802771
MESR6	FBgn0036846	3722.93746602342	-0.277035592075459	0.314922992646439	-0.87969312671458	0.379025573833369	0.560936879670408	3844.29336927221	2582.94454293286	3673.16908680421	3250.93119001036	5669.38580177349	3316.90080534743
CNPYb	FBgn0036847	2625.22528625517	0.475693377653659	0.254643833490189	1.86807342292067	0.0617518374534901	0.164651049277933	3498.26737496285	2788.57414858444	2876.35494073177	1694.37560776101	2780.0469400424	2113.73270544852
CG10424	FBgn0036848	4487.21039583492	0.484426596367076	0.280217424898189	1.7287525804046	0.0838533863537761	0.202963121316509	4728.75798172886	5718.42619169928	5254.44367125804	2498.32575657903	4608.29918343669	4115.00959030759
CG14079	FBgn0036849	75.8732758303342	-1.53624088579854	0.724144123139981	-2.12145736837193	0.0338833319039796	0.108169544342256	34.8401458801189	27.3679690975131	54.5622089687845	208.081214988194	59.4208506268604	70.9672654205341
Gem2	FBgn0036850	1849.23426232587	0.00719997001793756	0.194650412448467	0.0369892358683993	0.970493588401034	0.983266868278673	1711.1262556122	2014.87426544934	1834.52559212026	2171.34099016901	1670.15033726211	1693.38813334228
CG14082	FBgn0036851	44.560192434142	0.319235858127781	0.717412422850254	0.444982339251206	0.65633251705257	0.790896974433327	39.5910748637715	55.4756130354995	53.5327333278641	20.2676508105384	29.7104253134302	68.7836572537485
fz2	FBgn0016797	27844.4571199907	0.362111596764861	0.191219965616198	1.89369136009398	0.0582659888054647	0.158355621086734	30919.8376471082	29541.1337788237	33500.1668311928	29297.5648349936	23026.6407045268	20781.3989232992
lncRNA:CR45941	FBgn0267603	4.00723026982066	-2.31964887787644	2.43741727683356	-0.951683119637964	0.34125771281741	NA	0	0	4.11790256368185	2.70235344140512	8.48869294669435	8.73443266714266
lncRNA:CR46216	FBgn0267936	0.525125894205626	0.688766846857822	4.01793794125368	0.17142296793238	0.863891196274955	NA	0	0	2.05895128184093	0	0	1.09180408339283
mRpL21	FBgn0036853	2763.91542335998	-0.153519613500952	0.178047863259313	-0.86223788755815	0.38855662456649	0.569903960458472	2523.53511181679	2903.96342369828	2423.38565872677	2725.32344565706	3312.71242244747	2694.57247781351
rept	FBgn0040075	7478.71218680482	0.398017214784869	0.103041531384456	3.86268730129636	0.000112146520543197	0.00157956790066949	8803.47140670822	8332.43707793202	8375.81381452888	6345.12588041922	6448.22337963269	6567.20156160789
nes	FBgn0026630	2596.16487340147	0.532673657153964	0.25194097433893	2.11427957898334	0.0344913954685414	0.10935049822619	2855.3083191752	3171.72571594962	3184.16815736699	1544.39499176303	2187.96060701047	2633.43144914351
asRNA:CR45210	FBgn0266737	73.525143690358	-3.71505239456591	1.40341655681263	-2.64714875746039	0.00811736366215829	0.0386306090736122	7.91821497275429	17.0125213308865	6.17685384552278	385.08536540023	5.30543309168397	19.652473501071
Bet1	FBgn0260857	1456.93358428355	-0.120670435188738	0.224821767763309	-0.53673821885334	0.591448452353656	0.741949965510664	1486.24895038598	1306.26576827589	1394.93949344723	1832.19563327267	1505.68191141991	1216.26974889962
Max	FBgn0017578	2279.8438099012	-0.195135630720763	0.169054177472025	-1.15427866757717	0.24838593944295	0.421193272906429	2381.00724230722	2053.33735715395	1942.62053441691	2545.61694180362	2544.48571077163	2211.99507295388
CG45081	FBgn0266456	9.60368832645439	0.19785726198326	1.06106639293638	0.186470199509111	0.852076046333529	0.916763569207518	7.91821497275429	9.61577292615324	13.383183331966	4.05353016210768	9.54977956503114	13.101649000714
CG9629	FBgn0036857	183.705858794619	-1.43492960465496	0.798340195331223	-1.79739115360417	0.072273544158457	0.183296260368687	133.817833039548	52.5169136736062	111.18336921941	555.333632208752	172.957118788897	76.4262858374983
CG14085	FBgn0036859	3.66638669805428	-0.470205542575725	3.77603106302456	-0.124523748541172	0.900900598100239	NA	0	0	9.26528076828416	0	12.7330394200415	0
CG14089	FBgn0036861	17.2003537690618	-4.02938909033531	3.56899388592971	-1.12899859711742	0.258898425480304	0.433603227758285	0	5.91739872378661	0	97.2847238905843	0	0
Gbs-76A	FBgn0036862	1074.59575204609	-1.05722370043211	0.745129884976161	-1.4188448507416	0.155944253538465	0.307236883237263	275.553881051849	1314.4021915211	502.384112769186	2765.85874727814	462.633765594842	1126.7418140614
fal	FBgn0028380	883.019942821542	-0.03300483703007	0.238055461411308	-0.138643477593	0.889731884916398	0.941101995307255	832.204393636476	778.137932177939	1008.88612810205	925.556053681254	1021.82641345833	731.508735873198
